,Average Eff PSF,Average Eff. Rental,Average Face PSF,Average Face Rental,Average Govt Rates PSF/ Mth,Average Govt Rent PSF/ Mth,Average Govt. Rates/ Mth,Average Govt. Rent/ Mth,Average MFA,Average Net PSF,Average Net Rental,Count,Label,Trade Name,Unit
680,35.16,39976.92,37.35,42466.95,1.17,0.23,1333.33,266.67,1137,36.65,41671.05,1,0,YMKXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 66-67
681,64.20944002,51833.05454,67.995,36717.3,3.275,1.965,1769.5825,1061.75,540,67.995,36717.3,1,0,Yamada MiyXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 67
682,64.20944002,51833.05454,67.995,36717.3,3.275,1.965,1769.5825,1061.75,540,67.995,36717.3,1,0,YAMADA MIYXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 67
683,64.20944002,51833.05454,67.995,36717.3,3.275,1.965,1769.5825,1061.75,540,67.995,36717.3,1,0,HelenXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 67
684,64.20944002,51833.05454,67.995,36717.3,3.275,1.965,1769.5825,1061.75,540,67.995,36717.3,1,0,DMSquareXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 67
685,65.5,74997.5,64.57,73932.65,3.23,1.94,3697.12,2218.27,1145,67.65,77459.25,1,0,SmarToneXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 69A1
686,47.35,96215.2,47.15,95808.8,2.36,1.41,4790.12,2874.07,2032,49.25,100076,1,0,中原電器XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 69A2
687,51.28166667,106717.1483,51.605,107390.005,2.538333333,1.221666667,5283.506667,2545.88,2081,52.89666667,110077.9633,2,1,MASTINAXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 69B
688,51.28166667,106717.1483,51.605,107390.005,2.538333333,1.221666667,5283.506667,2545.88,2081,52.89666667,110077.9633,1,0,AV Life ElXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 69B
689,51.28166667,106717.1483,51.605,107390.005,2.538333333,1.221666667,5283.506667,2545.88,2081,52.89666667,110077.9633,1,0,AV LifeXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 69B
690,57.7,68893.8,55.39,66135.66,2.77,1.66,3306.67,1984,1194,58.47,69813.18,1,0,2% x MiffyXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 70
691,42.69,106639.62,42.4175,105958.915,1.8675,0.995,4670.0475,2479.69,2498,42.9925,107395.265,3,1,2%XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 70-71
692,97.39,78788.51,95.2,77016.8,4.98,2.99,4028.645,2417.12,809,100.155,81025.395,2,1,csl. or 10XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 70A
693,97.735,82586.075,95.135,80389.075,4.99,2.995,4217.12,2530.37,845,99.885,84402.825,2,1,HKT or PCCXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 70B
694,59.64333333,59180.17333,59.01666667,58297.06667,2.893333333,1.736666667,2865.516667,1719.306667,997.3333333,60.74333333,60226.64,2,1,Telecom DiXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 71
695,39.47,43377.53,38.35333333,42150.31333,3.756666667,1.833333333,4131.683333,2011.523333,1099,40.68,44707.32,1,0,Saint's AlXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 72
696,39.47,65559.67,38.35333333,63704.88667,2.49,1.213333333,4131.683333,2011.523333,1661,40.68,67569.48,1,0,Saint's AlXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 73 & 75
697,39.47,43377.53,38.35333333,42150.31333,3.756666667,1.833333333,4131.683333,2011.523333,1099,40.68,44707.32,1,0,Sapporo RaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 72
698,39.47,65559.67,38.35333333,63704.88667,2.49,1.213333333,4131.683333,2011.523333,1661,40.68,67569.48,1,0,Sapporo RaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 73 & 75
699,39.47,43377.53,38.35333333,42150.31333,3.756666667,1.833333333,4131.683333,2011.523333,1099,40.68,44707.32,1,0,Trusty ConXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 72
700,39.47,65559.67,38.35333333,63704.88667,2.49,1.213333333,4131.683333,2011.523333,1661,40.68,67569.48,1,0,Trusty ConXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 73 & 75
701,67.68857143,36078.00857,67.58285714,36021.66286,3.205714286,1.828571429,1708.992857,975.3085714,533,68.79285714,36666.59286,2,1,A-FontaneXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 76
702,67.68857143,36078.00857,67.58285714,36021.66286,3.205714286,1.828571429,1708.992857,975.3085714,533,68.79285714,36666.59286,2,1,LowellkiXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 76
703,67.68857143,36078.00857,67.58285714,36021.66286,3.205714286,1.828571429,1708.992857,975.3085714,533,68.79285714,36666.59286,1,0,Holly CowXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 76
704,67.68857143,36078.00857,67.58285714,36021.66286,3.205714286,1.828571429,1708.992857,975.3085714,533,68.79285714,36666.59286,2,1,Italian ToXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 76
705,82.18666667,36408.69333,81.62,36157.66,3.346666667,1.908333333,1483.538333,844.855,443,83.78166667,37115.27833,1,0,V & SXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 77
706,82.18666667,36408.69333,81.62,36157.66,3.346666667,1.908333333,1483.538333,844.855,443,83.78166667,37115.27833,1,0,Cats On MoXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 77
707,82.18666667,36408.69333,81.62,36157.66,3.346666667,1.908333333,1483.538333,844.855,443,83.78166667,37115.27833,1,0,GelareXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 77
708,82.18666667,36408.69333,81.62,36157.66,3.346666667,1.908333333,1483.538333,844.855,443,83.78166667,37115.27833,3,1,Gong ChaXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,UG 77
